kategori,gender,usia,plan,premi
sya_gigi,PRIA,44,Diamond,4948900
sya_gigi,PRIA,44,Ruby,4948900
sya_gigi,PRIA,44,Emerald,3774300
sya_gigi,PRIA,44,Topaz,3774300
sya_gigi,PRIA,44,Topaz ID,3774300
sya_gigi,PRIA,44,Jade,3774300
sya_gigi,PRIA,44,Jade ID,3774300
sya_gigi,PRIA,44,Sapphire,3774300
sya_gigi,PRIA,44,Diamond Smart,4948900
sya_gigi,PRIA,44,Ruby Smart,4948900
sya_gigi,PRIA,44,Emerald Smart,3774300
sya_gigi,PRIA,44,Topaz Smart,3774300
sya_gigi,PRIA,44,Topaz ID Smart,3774300
sya_gigi,PRIA,45,Diamond,5195400
sya_gigi,PRIA,45,Ruby,5195400
sya_gigi,PRIA,45,Emerald,3962500
sya_gigi,PRIA,45,Topaz,3962500
sya_gigi,PRIA,45,Topaz ID,3962500
sya_gigi,PRIA,45,Jade,3962500
sya_gigi,PRIA,45,Jade ID,3962500
sya_gigi,PRIA,45,Sapphire,3962500
sya_gigi,PRIA,45,Diamond Smart,5195400
sya_gigi,PRIA,45,Ruby Smart,5195400
sya_gigi,PRIA,45,Emerald Smart,3962500
sya_gigi,PRIA,45,Topaz Smart,3962500
sya_gigi,PRIA,45,Topaz ID Smart,3962500
sya_gigi,PRIA,46,Diamond,5195400
sya_gigi,PRIA,46,Ruby,5195400
sya_gigi,PRIA,46,Emerald,3962500
sya_gigi,PRIA,46,Topaz,3962500
sya_gigi,PRIA,46,Topaz ID,3962500
sya_gigi,PRIA,46,Jade,3962500
sya_gigi,PRIA,46,Jade ID,3962500
sya_gigi,PRIA,46,Sapphire,3962500
sya_gigi,PRIA,46,Diamond Smart,5195400
sya_gigi,PRIA,46,Ruby Smart,5195400
sya_gigi,PRIA,46,Emerald Smart,3962500
sya_gigi,PRIA,46,Topaz Smart,3962500
sya_gigi,PRIA,46,Topaz ID Smart,3962500
sya_gigi,PRIA,47,Diamond,5195400
sya_gigi,PRIA,47,Ruby,5195400
sya_gigi,PRIA,47,Emerald,3962500
sya_gigi,PRIA,47,Topaz,3962500
sya_gigi,PRIA,47,Topaz ID,3962500
sya_gigi,PRIA,47,Jade,3962500
sya_gigi,PRIA,47,Jade ID,3962500
sya_gigi,PRIA,47,Sapphire,3962500
sya_gigi,PRIA,47,Diamond Smart,5195400
sya_gigi,PRIA,47,Ruby Smart,5195400
sya_gigi,PRIA,47,Emerald Smart,3962500
sya_gigi,PRIA,47,Topaz Smart,3962500
sya_gigi,PRIA,47,Topaz ID Smart,3962500
sya_gigi,PRIA,48,Diamond,5195400
sya_gigi,PRIA,48,Ruby,5195400
sya_gigi,PRIA,48,Emerald,3962500
sya_gigi,PRIA,48,Topaz,3962500
sya_gigi,PRIA,48,Topaz ID,3962500
sya_gigi,PRIA,48,Jade,3962500
sya_gigi,PRIA,48,Jade ID,3962500
sya_gigi,PRIA,48,Sapphire,3962500
sya_gigi,PRIA,48,Diamond Smart,5195400
sya_gigi,PRIA,48,Ruby Smart,5195400
sya_gigi,PRIA,48,Emerald Smart,3962500
sya_gigi,PRIA,48,Topaz Smart,3962500
sya_gigi,PRIA,48,Topaz ID Smart,3962500
sya_gigi,PRIA,49,Diamond,5195400
sya_gigi,PRIA,49,Ruby,5195400
sya_gigi,PRIA,49,Emerald,3962500
sya_gigi,PRIA,49,Topaz,3962500
sya_gigi,PRIA,49,Topaz ID,3962500
sya_gigi,PRIA,49,Jade,3962500
sya_gigi,PRIA,49,Jade ID,3962500
sya_gigi,PRIA,49,Sapphire,3962500
sya_gigi,PRIA,49,Diamond Smart,5195400
sya_gigi,PRIA,49,Ruby Smart,5195400
sya_gigi,PRIA,49,Emerald Smart,3962500
sya_gigi,PRIA,49,Topaz Smart,3962500
sya_gigi,PRIA,49,Topaz ID Smart,3962500
sya_gigi,PRIA,50,Diamond,5455900
sya_gigi,PRIA,50,Ruby,5455900
sya_gigi,PRIA,50,Emerald,4162100
sya_gigi,PRIA,50,Topaz,4162100
sya_gigi,PRIA,50,Topaz ID,4162100
sya_gigi,PRIA,50,Jade,4162100
sya_gigi,PRIA,50,Jade ID,4162100
sya_gigi,PRIA,50,Sapphire,4162100
sya_gigi,PRIA,50,Diamond Smart,5455900
sya_gigi,PRIA,50,Ruby Smart,5455900
sya_gigi,PRIA,50,Emerald Smart,4162100
sya_gigi,PRIA,50,Topaz Smart,4162100
sya_gigi,PRIA,50,Topaz ID Smart,4162100
sya_gigi,PRIA,51,Diamond,5455900
sya_gigi,PRIA,51,Ruby,5455900
sya_gigi,PRIA,51,Emerald,4162100
sya_gigi,PRIA,51,Topaz,4162100
sya_gigi,PRIA,51,Topaz ID,4162100
sya_gigi,PRIA,51,Jade,4162100
sya_gigi,PRIA,51,Jade ID,4162100
sya_gigi,PRIA,51,Sapphire,4162100
sya_gigi,PRIA,51,Diamond Smart,5455900
sya_gigi,PRIA,51,Ruby Smart,5455900
sya_gigi,PRIA,51,Emerald Smart,4162100
sya_gigi,PRIA,51,Topaz Smart,4162100
sya_gigi,PRIA,51,Topaz ID Smart,4162100
sya_gigi,PRIA,52,Diamond,5455900
sya_gigi,PRIA,52,Ruby,5455900
sya_gigi,PRIA,52,Emerald,4162100
sya_gigi,PRIA,52,Topaz,4162100
sya_gigi,PRIA,52,Topaz ID,4162100
sya_gigi,PRIA,52,Jade,4162100
sya_gigi,PRIA,52,Jade ID,4162100
sya_gigi,PRIA,52,Sapphire,4162100
sya_gigi,PRIA,52,Diamond Smart,5455900
sya_gigi,PRIA,52,Ruby Smart,5455900
sya_gigi,PRIA,52,Emerald Smart,4162100
sya_gigi,PRIA,52,Topaz Smart,4162100
sya_gigi,PRIA,52,Topaz ID Smart,4162100
sya_gigi,PRIA,53,Diamond,5455900
sya_gigi,PRIA,53,Ruby,5455900
sya_gigi,PRIA,53,Emerald,4162100
sya_gigi,PRIA,53,Topaz,4162100
sya_gigi,PRIA,53,Topaz ID,4162100
sya_gigi,PRIA,53,Jade,4162100
sya_gigi,PRIA,53,Jade ID,4162100
sya_gigi,PRIA,53,Sapphire,4162100
sya_gigi,PRIA,53,Diamond Smart,5455900
sya_gigi,PRIA,53,Ruby Smart,5455900
sya_gigi,PRIA,53,Emerald Smart,4162100
sya_gigi,PRIA,53,Topaz Smart,4162100
sya_gigi,PRIA,53,Topaz ID Smart,4162100
sya_gigi,PRIA,54,Diamond,5455900
sya_gigi,PRIA,54,Ruby,5455900
sya_gigi,PRIA,54,Emerald,4162100
sya_gigi,PRIA,54,Topaz,4162100
sya_gigi,PRIA,54,Topaz ID,4162100
sya_gigi,PRIA,54,Jade,4162100
sya_gigi,PRIA,54,Jade ID,4162100
sya_gigi,PRIA,54,Sapphire,4162100
sya_gigi,PRIA,54,Diamond Smart,5455900
sya_gigi,PRIA,54,Ruby Smart,5455900
sya_gigi,PRIA,54,Emerald Smart,4162100
sya_gigi,PRIA,54,Topaz Smart,4162100
sya_gigi,PRIA,54,Topaz ID Smart,4162100
sya_gigi,PRIA,55,Diamond,5727900
sya_gigi,PRIA,55,Ruby,5727900
sya_gigi,PRIA,55,Emerald,4370400
sya_gigi,PRIA,55,Topaz,4370400
sya_gigi,PRIA,55,Topaz ID,4370400
sya_gigi,PRIA,55,Jade,4370400
sya_gigi,PRIA,55,Jade ID,4370400
sya_gigi,PRIA,55,Sapphire,4370400
sya_gigi,PRIA,55,Diamond Smart,5727900
sya_gigi,PRIA,55,Ruby Smart,5727900
sya_gigi,PRIA,55,Emerald Smart,4370400
sya_gigi,PRIA,55,Topaz Smart,4370400
sya_gigi,PRIA,55,Topaz ID Smart,4370400
sya_gigi,PRIA,56,Diamond,5727900
sya_gigi,PRIA,56,Ruby,5727900
sya_gigi,PRIA,56,Emerald,4370400
sya_gigi,PRIA,56,Topaz,4370400
sya_gigi,PRIA,56,Topaz ID,4370400
sya_gigi,PRIA,56,Jade,4370400
sya_gigi,PRIA,56,Jade ID,4370400
sya_gigi,PRIA,56,Sapphire,4370400
sya_gigi,PRIA,56,Diamond Smart,5727900
sya_gigi,PRIA,56,Ruby Smart,5727900
sya_gigi,PRIA,56,Emerald Smart,4370400
sya_gigi,PRIA,56,Topaz Smart,4370400
sya_gigi,PRIA,56,Topaz ID Smart,4370400
sya_gigi,PRIA,57,Diamond,5727900
sya_gigi,PRIA,57,Ruby,5727900
sya_gigi,PRIA,57,Emerald,4370400
sya_gigi,PRIA,57,Topaz,4370400
sya_gigi,PRIA,57,Topaz ID,4370400
sya_gigi,PRIA,57,Jade,4370400
sya_gigi,PRIA,57,Jade ID,4370400
sya_gigi,PRIA,57,Sapphire,4370400
sya_gigi,PRIA,57,Diamond Smart,5727900
sya_gigi,PRIA,57,Ruby Smart,5727900
sya_gigi,PRIA,57,Emerald Smart,4370400
sya_gigi,PRIA,57,Topaz Smart,4370400
sya_gigi,PRIA,57,Topaz ID Smart,4370400
sya_gigi,PRIA,58,Diamond,5727900
sya_gigi,PRIA,58,Ruby,5727900
sya_gigi,PRIA,58,Emerald,4370400
sya_gigi,PRIA,58,Topaz,4370400
sya_gigi,PRIA,58,Topaz ID,4370400
sya_gigi,PRIA,58,Jade,4370400
sya_gigi,PRIA,58,Jade ID,4370400
sya_gigi,PRIA,58,Sapphire,4370400
sya_gigi,PRIA,58,Diamond Smart,5727900
sya_gigi,PRIA,58,Ruby Smart,5727900
sya_gigi,PRIA,58,Emerald Smart,4370400
sya_gigi,PRIA,58,Topaz Smart,4370400
sya_gigi,PRIA,58,Topaz ID Smart,4370400
sya_gigi,PRIA,59,Diamond,5727900
sya_gigi,PRIA,59,Ruby,5727900
sya_gigi,PRIA,59,Emerald,4370400
sya_gigi,PRIA,59,Topaz,4370400
sya_gigi,PRIA,59,Topaz ID,4370400
sya_gigi,PRIA,59,Jade,4370400
sya_gigi,PRIA,59,Jade ID,4370400
sya_gigi,PRIA,59,Sapphire,4370400
sya_gigi,PRIA,59,Diamond Smart,5727900
sya_gigi,PRIA,59,Ruby Smart,5727900
sya_gigi,PRIA,59,Emerald Smart,4370400
sya_gigi,PRIA,59,Topaz Smart,4370400
sya_gigi,PRIA,59,Topaz ID Smart,4370400
sya_gigi,PRIA,60,Diamond,6094100
sya_gigi,PRIA,60,Ruby,6094100
sya_gigi,PRIA,60,Emerald,4649700
sya_gigi,PRIA,60,Topaz,4649700
sya_gigi,PRIA,60,Topaz ID,4649700
sya_gigi,PRIA,60,Jade,4649700
sya_gigi,PRIA,60,Jade ID,4649700
sya_gigi,PRIA,60,Sapphire,4649700
sya_gigi,PRIA,60,Diamond Smart,6094100
sya_gigi,PRIA,60,Ruby Smart,6094100
sya_gigi,PRIA,60,Emerald Smart,4649700
sya_gigi,PRIA,60,Topaz Smart,4649700
sya_gigi,PRIA,60,Topaz ID Smart,4649700
sya_gigi,PRIA,61,Diamond,6094100
sya_gigi,PRIA,61,Ruby,6094100
sya_gigi,PRIA,61,Emerald,4649700
sya_gigi,PRIA,61,Topaz,4649700
sya_gigi,PRIA,61,Topaz ID,4649700
sya_gigi,PRIA,61,Jade,4649700
sya_gigi,PRIA,61,Jade ID,4649700
sya_gigi,PRIA,61,Sapphire,4649700
sya_gigi,PRIA,61,Diamond Smart,6094100
sya_gigi,PRIA,61,Ruby Smart,6094100
sya_gigi,PRIA,61,Emerald Smart,4649700
sya_gigi,PRIA,61,Topaz Smart,4649700
sya_gigi,PRIA,61,Topaz ID Smart,4649700
sya_gigi,PRIA,62,Diamond,6094100
sya_gigi,PRIA,62,Ruby,6094100
sya_gigi,PRIA,62,Emerald,4649700
sya_gigi,PRIA,62,Topaz,4649700
sya_gigi,PRIA,62,Topaz ID,4649700
sya_gigi,PRIA,62,Jade,4649700
sya_gigi,PRIA,62,Jade ID,4649700
sya_gigi,PRIA,62,Sapphire,4649700
sya_gigi,PRIA,62,Diamond Smart,6094100
sya_gigi,PRIA,62,Ruby Smart,6094100
sya_gigi,PRIA,62,Emerald Smart,4649700
sya_gigi,PRIA,62,Topaz Smart,4649700
sya_gigi,PRIA,62,Topaz ID Smart,4649700
sya_gigi,PRIA,63,Diamond,6094100
sya_gigi,PRIA,63,Ruby,6094100
sya_gigi,PRIA,63,Emerald,4649700
sya_gigi,PRIA,63,Topaz,4649700
sya_gigi,PRIA,63,Topaz ID,4649700
sya_gigi,PRIA,63,Jade,4649700
sya_gigi,PRIA,63,Jade ID,4649700
sya_gigi,PRIA,63,Sapphire,4649700
sya_gigi,PRIA,63,Diamond Smart,6094100
sya_gigi,PRIA,63,Ruby Smart,6094100
sya_gigi,PRIA,63,Emerald Smart,4649700
sya_gigi,PRIA,63,Topaz Smart,4649700
sya_gigi,PRIA,63,Topaz ID Smart,4649700
sya_gigi,PRIA,64,Diamond,6094100
sya_gigi,PRIA,64,Ruby,6094100
sya_gigi,PRIA,64,Emerald,4649700
sya_gigi,PRIA,64,Topaz,4649700
sya_gigi,PRIA,64,Topaz ID,4649700
sya_gigi,PRIA,64,Jade,4649700
sya_gigi,PRIA,64,Jade ID,4649700
sya_gigi,PRIA,64,Sapphire,4649700
sya_gigi,PRIA,64,Diamond Smart,6094100
sya_gigi,PRIA,64,Ruby Smart,6094100
sya_gigi,PRIA,64,Emerald Smart,4649700
sya_gigi,PRIA,64,Topaz Smart,4649700
sya_gigi,PRIA,64,Topaz ID Smart,4649700
sya_gigi,PRIA,65,Diamond,6549400
sya_gigi,PRIA,65,Ruby,6549400
sya_gigi,PRIA,65,Emerald,4995400
sya_gigi,PRIA,65,Topaz,4995400
sya_gigi,PRIA,65,Topaz ID,4995400
sya_gigi,PRIA,65,Jade,4995400
sya_gigi,PRIA,65,Jade ID,4995400
sya_gigi,PRIA,65,Sapphire,4995400
sya_gigi,PRIA,65,Diamond Smart,6549400
sya_gigi,PRIA,65,Ruby Smart,6549400
sya_gigi,PRIA,65,Emerald Smart,4995400
sya_gigi,PRIA,65,Topaz Smart,4995400
sya_gigi,PRIA,65,Topaz ID Smart,4995400
sya_gigi,PRIA,66,Diamond,6549400
sya_gigi,PRIA,66,Ruby,6549400
sya_gigi,PRIA,66,Emerald,4995400
sya_gigi,PRIA,66,Topaz,4995400
sya_gigi,PRIA,66,Topaz ID,4995400
sya_gigi,PRIA,66,Jade,4995400
sya_gigi,PRIA,66,Jade ID,4995400
sya_gigi,PRIA,66,Sapphire,4995400
sya_gigi,PRIA,66,Diamond Smart,6549400
sya_gigi,PRIA,66,Ruby Smart,6549400
sya_gigi,PRIA,66,Emerald Smart,4995400
sya_gigi,PRIA,66,Topaz Smart,4995400
sya_gigi,PRIA,66,Topaz ID Smart,4995400
sya_gigi,PRIA,67,Diamond,6549400
sya_gigi,PRIA,67,Ruby,6549400
sya_gigi,PRIA,67,Emerald,4995400
sya_gigi,PRIA,67,Topaz,4995400
sya_gigi,PRIA,67,Topaz ID,4995400
sya_gigi,PRIA,67,Jade,4995400
sya_gigi,PRIA,67,Jade ID,4995400
sya_gigi,PRIA,67,Sapphire,4995400
sya_gigi,PRIA,67,Diamond Smart,6549400
sya_gigi,PRIA,67,Ruby Smart,6549400
sya_gigi,PRIA,67,Emerald Smart,4995400
sya_gigi,PRIA,67,Topaz Smart,4995400
sya_gigi,PRIA,67,Topaz ID Smart,4995400
sya_gigi,PRIA,68,Diamond,6549400
sya_gigi,PRIA,68,Ruby,6549400
sya_gigi,PRIA,68,Emerald,4995400
sya_gigi,PRIA,68,Topaz,4995400
sya_gigi,PRIA,68,Topaz ID,4995400
sya_gigi,PRIA,68,Jade,4995400
sya_gigi,PRIA,68,Jade ID,4995400
sya_gigi,PRIA,68,Sapphire,4995400
sya_gigi,PRIA,68,Diamond Smart,6549400
sya_gigi,PRIA,68,Ruby Smart,6549400
sya_gigi,PRIA,68,Emerald Smart,4995400
sya_gigi,PRIA,68,Topaz Smart,4995400
sya_gigi,PRIA,68,Topaz ID Smart,4995400
sya_gigi,PRIA,69,Diamond,6549400
sya_gigi,PRIA,69,Ruby,6549400
sya_gigi,PRIA,69,Emerald,4995400
sya_gigi,PRIA,69,Topaz,4995400
sya_gigi,PRIA,69,Topaz ID,4995400
sya_gigi,PRIA,69,Jade,4995400
sya_gigi,PRIA,69,Jade ID,4995400
sya_gigi,PRIA,69,Sapphire,4995400
sya_gigi,PRIA,69,Diamond Smart,6549400
sya_gigi,PRIA,69,Ruby Smart,6549400
sya_gigi,PRIA,69,Emerald Smart,4995400
sya_gigi,PRIA,69,Topaz Smart,4995400
sya_gigi,PRIA,69,Topaz ID Smart,4995400
sya_gigi,PRIA,70,Diamond,6549400
sya_gigi,PRIA,70,Ruby,6549400
sya_gigi,PRIA,70,Emerald,4995400
sya_gigi,PRIA,70,Topaz,4995400
sya_gigi,PRIA,70,Topaz ID,4995400
sya_gigi,PRIA,70,Jade,4995400
sya_gigi,PRIA,70,Jade ID,4995400
sya_gigi,PRIA,70,Sapphire,4995400
sya_gigi,PRIA,70,Diamond Smart,6549400
sya_gigi,PRIA,70,Ruby Smart,6549400
sya_gigi,PRIA,70,Emerald Smart,4995400
sya_gigi,PRIA,70,Topaz Smart,4995400
sya_gigi,PRIA,70,Topaz ID Smart,4995400
sya_gigi,PRIA,71,Diamond,6816800
sya_gigi,PRIA,71,Ruby,6816800
sya_gigi,PRIA,71,Emerald,5199200
sya_gigi,PRIA,71,Topaz,5199200
sya_gigi,PRIA,71,Topaz ID,5199200
sya_gigi,PRIA,71,Jade,5199200
sya_gigi,PRIA,71,Jade ID,5199200
sya_gigi,PRIA,71,Sapphire,5199200
sya_gigi,PRIA,71,Diamond Smart,6816800
sya_gigi,PRIA,71,Ruby Smart,6816800
sya_gigi,PRIA,71,Emerald Smart,5199200
sya_gigi,PRIA,71,Topaz Smart,5199200
sya_gigi,PRIA,71,Topaz ID Smart,5199200
sya_gigi,PRIA,72,Diamond,6816800
sya_gigi,PRIA,72,Ruby,6816800
sya_gigi,PRIA,72,Emerald,5199200
sya_gigi,PRIA,72,Topaz,5199200
sya_gigi,PRIA,72,Topaz ID,5199200
sya_gigi,PRIA,72,Jade,5199200
sya_gigi,PRIA,72,Jade ID,5199200
sya_gigi,PRIA,72,Sapphire,5199200
sya_gigi,PRIA,72,Diamond Smart,6816800
sya_gigi,PRIA,72,Ruby Smart,6816800
sya_gigi,PRIA,72,Emerald Smart,5199200
sya_gigi,PRIA,72,Topaz Smart,5199200
sya_gigi,PRIA,72,Topaz ID Smart,5199200
sya_gigi,PRIA,73,Diamond,6816800
sya_gigi,PRIA,73,Ruby,6816800
sya_gigi,PRIA,73,Emerald,5199200
sya_gigi,PRIA,73,Topaz,5199200
sya_gigi,PRIA,73,Topaz ID,5199200
sya_gigi,PRIA,73,Jade,5199200
sya_gigi,PRIA,73,Jade ID,5199200
sya_gigi,PRIA,73,Sapphire,5199200
sya_gigi,PRIA,73,Diamond Smart,6816800
sya_gigi,PRIA,73,Ruby Smart,6816800
sya_gigi,PRIA,73,Emerald Smart,5199200
sya_gigi,PRIA,73,Topaz Smart,5199200
sya_gigi,PRIA,73,Topaz ID Smart,5199200
sya_gigi,PRIA,74,Diamond,6816800
sya_gigi,PRIA,74,Ruby,6816800
sya_gigi,PRIA,74,Emerald,5199200
sya_gigi,PRIA,74,Topaz,5199200
sya_gigi,PRIA,74,Topaz ID,5199200
sya_gigi,PRIA,74,Jade,5199200
sya_gigi,PRIA,74,Jade ID,5199200
sya_gigi,PRIA,74,Sapphire,5199200
sya_gigi,PRIA,74,Diamond Smart,6816800
sya_gigi,PRIA,74,Ruby Smart,6816800
sya_gigi,PRIA,74,Emerald Smart,5199200
sya_gigi,PRIA,74,Topaz Smart,5199200
sya_gigi,PRIA,74,Topaz ID Smart,5199200
sya_gigi,PRIA,75,Diamond,7147800
sya_gigi,PRIA,75,Ruby,7147800
sya_gigi,PRIA,75,Emerald,5451900
sya_gigi,PRIA,75,Topaz,5451900
sya_gigi,PRIA,75,Topaz ID,5451900
sya_gigi,PRIA,75,Jade,5451900
sya_gigi,PRIA,75,Jade ID,5451900
sya_gigi,PRIA,75,Sapphire,5451900
sya_gigi,PRIA,75,Diamond Smart,7147800
sya_gigi,PRIA,75,Ruby Smart,7147800
sya_gigi,PRIA,75,Emerald Smart,5451900
sya_gigi,PRIA,75,Topaz Smart,5451900
sya_gigi,PRIA,75,Topaz ID Smart,5451900
sya_gigi,PRIA,76,Diamond,7147800
sya_gigi,PRIA,76,Ruby,7147800
sya_gigi,PRIA,76,Emerald,5451900
sya_gigi,PRIA,76,Topaz,5451900
sya_gigi,PRIA,76,Topaz ID,5451900
sya_gigi,PRIA,76,Jade,5451900
sya_gigi,PRIA,76,Jade ID,5451900
sya_gigi,PRIA,76,Sapphire,5451900
sya_gigi,PRIA,76,Diamond Smart,7147800
sya_gigi,PRIA,76,Ruby Smart,7147800
sya_gigi,PRIA,76,Emerald Smart,5451900
sya_gigi,PRIA,76,Topaz Smart,5451900
sya_gigi,PRIA,76,Topaz ID Smart,5451900
sya_gigi,PRIA,77,Diamond,7147800
sya_gigi,PRIA,77,Ruby,7147800
sya_gigi,PRIA,77,Emerald,5451900
sya_gigi,PRIA,77,Topaz,5451900
sya_gigi,PRIA,77,Topaz ID,5451900
sya_gigi,PRIA,77,Jade,5451900
sya_gigi,PRIA,77,Jade ID,5451900
sya_gigi,PRIA,77,Sapphire,5451900
sya_gigi,PRIA,77,Diamond Smart,7147800
sya_gigi,PRIA,77,Ruby Smart,7147800
sya_gigi,PRIA,77,Emerald Smart,5451900
sya_gigi,PRIA,77,Topaz Smart,5451900
sya_gigi,PRIA,77,Topaz ID Smart,5451900
sya_gigi,PRIA,78,Diamond,7147800
sya_gigi,PRIA,78,Ruby,7147800
sya_gigi,PRIA,78,Emerald,5451900
sya_gigi,PRIA,78,Topaz,5451900
sya_gigi,PRIA,78,Topaz ID,5451900
sya_gigi,PRIA,78,Jade,5451900
sya_gigi,PRIA,78,Jade ID,5451900
sya_gigi,PRIA,78,Sapphire,5451900
sya_gigi,PRIA,78,Diamond Smart,7147800
sya_gigi,PRIA,78,Ruby Smart,7147800
sya_gigi,PRIA,78,Emerald Smart,5451900
sya_gigi,PRIA,78,Topaz Smart,5451900
sya_gigi,PRIA,78,Topaz ID Smart,5451900
sya_gigi,PRIA,79,Diamond,7147800
sya_gigi,PRIA,79,Ruby,7147800
sya_gigi,PRIA,79,Emerald,5451900
sya_gigi,PRIA,79,Topaz,5451900
sya_gigi,PRIA,79,Topaz ID,5451900
sya_gigi,PRIA,79,Jade,5451900
sya_gigi,PRIA,79,Jade ID,5451900
sya_gigi,PRIA,79,Sapphire,5451900
sya_gigi,PRIA,79,Diamond Smart,7147800
sya_gigi,PRIA,79,Ruby Smart,7147800
sya_gigi,PRIA,79,Emerald Smart,5451900
sya_gigi,PRIA,79,Topaz Smart,5451900
sya_gigi,PRIA,79,Topaz ID Smart,5451900
sya_gigi,PRIA,80,Diamond,7147800
sya_gigi,PRIA,80,Ruby,7147800
sya_gigi,PRIA,80,Emerald,5451900
sya_gigi,PRIA,80,Topaz,5451900
sya_gigi,PRIA,80,Topaz ID,5451900
sya_gigi,PRIA,80,Jade,5451900
sya_gigi,PRIA,80,Jade ID,5451900
sya_gigi,PRIA,80,Sapphire,5451900
sya_gigi,PRIA,80,Diamond Smart,7147800
sya_gigi,PRIA,80,Ruby Smart,7147800
sya_gigi,PRIA,80,Emerald Smart,5451900
sya_gigi,PRIA,80,Topaz Smart,5451900
sya_gigi,PRIA,80,Topaz ID Smart,5451900
sya_gigi,PRIA,81,Diamond,7147800
sya_gigi,PRIA,81,Ruby,7147800
sya_gigi,PRIA,81,Emerald,5451900
sya_gigi,PRIA,81,Topaz,5451900
sya_gigi,PRIA,81,Topaz ID,5451900
sya_gigi,PRIA,81,Jade,5451900
sya_gigi,PRIA,81,Jade ID,5451900
sya_gigi,PRIA,81,Sapphire,5451900
sya_gigi,PRIA,81,Diamond Smart,7147800
sya_gigi,PRIA,81,Ruby Smart,7147800
sya_gigi,PRIA,81,Emerald Smart,5451900
sya_gigi,PRIA,81,Topaz Smart,5451900
sya_gigi,PRIA,81,Topaz ID Smart,5451900
sya_gigi,PRIA,82,Diamond,7147800
sya_gigi,PRIA,82,Ruby,7147800
sya_gigi,PRIA,82,Emerald,5451900
sya_gigi,PRIA,82,Topaz,5451900
sya_gigi,PRIA,82,Topaz ID,5451900
sya_gigi,PRIA,82,Jade,5451900
sya_gigi,PRIA,82,Jade ID,5451900
sya_gigi,PRIA,82,Sapphire,5451900
sya_gigi,PRIA,82,Diamond Smart,7147800
sya_gigi,PRIA,82,Ruby Smart,7147800
sya_gigi,PRIA,82,Emerald Smart,5451900
sya_gigi,PRIA,82,Topaz Smart,5451900
sya_gigi,PRIA,82,Topaz ID Smart,5451900
sya_gigi,PRIA,83,Diamond,7147800
sya_gigi,PRIA,83,Ruby,7147800
sya_gigi,PRIA,83,Emerald,5451900
sya_gigi,PRIA,83,Topaz,5451900
sya_gigi,PRIA,83,Topaz ID,5451900
sya_gigi,PRIA,83,Jade,5451900
sya_gigi,PRIA,83,Jade ID,5451900
sya_gigi,PRIA,83,Sapphire,5451900
sya_gigi,PRIA,83,Diamond Smart,7147800
sya_gigi,PRIA,83,Ruby Smart,7147800
sya_gigi,PRIA,83,Emerald Smart,5451900
sya_gigi,PRIA,83,Topaz Smart,5451900
sya_gigi,PRIA,83,Topaz ID Smart,5451900
sya_gigi,PRIA,84,Diamond,7147800
sya_gigi,PRIA,84,Ruby,7147800
sya_gigi,PRIA,84,Emerald,5451900
sya_gigi,PRIA,84,Topaz,5451900
sya_gigi,PRIA,84,Topaz ID,5451900
sya_gigi,PRIA,84,Jade,5451900
sya_gigi,PRIA,84,Jade ID,5451900
sya_gigi,PRIA,84,Sapphire,5451900
sya_gigi,PRIA,84,Diamond Smart,7147800
sya_gigi,PRIA,84,Ruby Smart,7147800
sya_gigi,PRIA,84,Emerald Smart,5451900
sya_gigi,PRIA,84,Topaz Smart,5451900
sya_gigi,PRIA,84,Topaz ID Smart,5451900
sya_gigi,PRIA,85,Diamond,7147800
sya_gigi,PRIA,85,Ruby,7147800
sya_gigi,PRIA,85,Emerald,5451900
sya_gigi,PRIA,85,Topaz,5451900
sya_gigi,PRIA,85,Topaz ID,5451900
sya_gigi,PRIA,85,Jade,5451900
sya_gigi,PRIA,85,Jade ID,5451900
sya_gigi,PRIA,85,Sapphire,5451900
sya_gigi,PRIA,85,Diamond Smart,7147800
sya_gigi,PRIA,85,Ruby Smart,7147800
sya_gigi,PRIA,85,Emerald Smart,5451900
sya_gigi,PRIA,85,Topaz Smart,5451900
sya_gigi,PRIA,85,Topaz ID Smart,5451900
sya_gigi,WANITA,0,Diamond,2872300
sya_gigi,WANITA,0,Ruby,2872300
sya_gigi,WANITA,0,Emerald,2191900
sya_gigi,WANITA,0,Topaz,2191900
sya_gigi,WANITA,0,Topaz ID,2191900
sya_gigi,WANITA,0,Jade,2191900
sya_gigi,WANITA,0,Jade ID,2191900
sya_gigi,WANITA,0,Sapphire,2191900
sya_gigi,WANITA,0,Diamond Smart,2872300
sya_gigi,WANITA,0,Ruby Smart,2872300
sya_gigi,WANITA,0,Emerald Smart,2191900
sya_gigi,WANITA,0,Topaz Smart,2191900
sya_gigi,WANITA,0,Topaz ID Smart,2191900
sya_gigi,WANITA,1,Diamond,2872300
sya_gigi,WANITA,1,Ruby,2872300
sya_gigi,WANITA,1,Emerald,2191900
sya_gigi,WANITA,1,Topaz,2191900
sya_gigi,WANITA,1,Topaz ID,2191900
sya_gigi,WANITA,1,Jade,2191900
sya_gigi,WANITA,1,Jade ID,2191900
sya_gigi,WANITA,1,Sapphire,2191900
sya_gigi,WANITA,1,Diamond Smart,2872300
sya_gigi,WANITA,1,Ruby Smart,2872300
sya_gigi,WANITA,1,Emerald Smart,2191900
